row,spam,to_multiple,from,cc,sent_email,time,image,attach,dollar,winner,inherit,viagra,password,num_char,line_breaks,format,re_subj,exclaim_subj,urgent_subj,exclaim_mess,number
252,0,0,1,0,0,1/7/2012 8:34,0,0,0,no,0,0,0,8.504,142,1,0,0,0,1,small
253,0,1,1,0,0,1/7/2012 9:18,0,0,0,no,0,0,0,1.228,30,0,0,0,0,2,small
254,0,0,1,0,0,1/7/2012 9:25,0,0,0,no,0,0,0,6.854,116,1,0,0,0,1,small
255,0,1,1,0,0,1/7/2012 9:56,0,0,0,no,0,0,0,1.683,34,1,0,1,0,6,small
256,0,0,1,0,0,1/7/2012 11:00,0,0,0,no,0,0,0,8.553,143,1,0,0,0,1,small
257,0,0,1,0,0,1/7/2012 11:29,0,0,23,no,0,0,0,17.17,578,1,0,0,0,3,small
258,0,0,1,0,0,1/7/2012 11:29,0,0,0,no,0,0,0,11.05,260,1,0,0,0,3,small
259,0,0,1,0,0,1/7/2012 12:28,0,0,0,no,0,0,0,8.002,134,1,0,0,0,1,small
260,0,0,1,0,1,1/7/2012 12:45,0,0,0,no,0,0,0,2.937,64,0,1,0,0,2,small
261,0,0,1,1,1,1/7/2012 13:32,0,0,0,no,0,0,0,6.202,130,1,1,0,0,6,big
262,0,0,1,0,0,1/7/2012 13:41,0,0,0,no,0,0,0,16.204,257,1,0,0,0,1,small
263,0,0,1,1,1,1/7/2012 14:07,0,0,0,no,0,0,0,3.388,77,1,1,1,0,10,small
264,0,0,1,1,0,1/7/2012 14:22,0,0,0,no,0,0,0,7.39,101,1,1,0,0,6,big
265,0,0,1,1,0,1/7/2012 14:40,0,0,0,no,0,0,0,4.465,102,1,1,1,0,10,small
266,0,0,1,0,0,1/7/2012 15:53,0,0,0,no,0,0,0,8.693,175,1,0,0,0,0,big
267,1,0,1,0,0,1/7/2012 16:53,0,0,0,yes,0,0,0,1.35,49,0,0,1,0,0,small
268,0,0,1,1,1,1/7/2012 17:52,0,0,0,no,0,0,0,7.411,178,1,1,1,0,14,small
269,1,0,1,0,0,1/7/2012 18:10,0,0,0,yes,0,0,0,1.35,49,0,1,1,0,0,small
270,0,0,1,0,0,1/8/2012 1:14,0,0,0,no,0,0,0,13.338,255,1,0,0,0,45,small
271,0,0,1,0,0,1/8/2012 4:01,0,0,0,no,0,0,0,6.804,115,1,0,0,0,1,small
272,0,0,1,0,0,1/8/2012 4:07,0,0,0,no,0,0,0,6.83,116,1,0,0,0,1,small
273,0,0,1,0,0,1/8/2012 4:44,0,0,1,no,0,0,0,26.404,405,1,0,0,0,13,small
274,0,0,1,0,0,1/8/2012 5:18,0,0,0,no,0,0,0,5.254,92,1,0,0,0,3,small
275,0,0,1,0,0,1/8/2012 6:28,0,0,0,yes,0,0,0,0.838,36,0,0,0,0,0,big
276,0,0,1,1,1,1/8/2012 7:44,0,0,0,no,0,0,0,8.527,211,1,1,1,0,20,small
277,0,0,1,0,0,1/8/2012 8:16,0,0,0,no,0,0,0,13.116,211,1,0,0,0,1,small
278,0,0,1,0,0,1/8/2012 9:07,0,0,0,no,0,0,0,7.612,128,1,0,0,0,1,small
279,1,0,1,0,0,1/8/2012 9:35,0,0,0,no,0,0,0,2.687,35,1,0,0,0,0,none
280,0,0,1,0,0,1/8/2012 10:28,0,0,18,no,0,0,0,16.659,262,1,0,1,0,20,small
281,1,0,1,0,0,1/8/2012 13:02,0,1,0,no,0,0,0,0.117,7,0,0,0,0,0,none
282,0,0,1,1,1,1/8/2012 14:30,0,0,0,no,0,0,8,13.404,292,1,1,0,0,4,small
283,0,0,1,1,1,1/8/2012 14:34,0,0,2,no,0,0,0,1.39,29,0,0,0,0,0,small
284,0,0,1,0,0,1/8/2012 14:50,0,0,0,no,0,0,0,6.877,117,1,0,0,0,1,small
285,0,0,1,0,0,1/8/2012 16:27,0,0,0,no,0,0,0,3.81,98,1,0,0,0,0,small
286,0,0,1,2,1,1/8/2012 17:39,0,0,0,no,0,0,0,0.878,27,1,1,0,0,2,small
287,0,0,1,0,0,1/8/2012 18:02,0,0,0,no,0,0,0,9.27,151,1,0,0,0,1,small
288,0,0,1,0,0,1/8/2012 19:37,0,0,2,no,0,0,0,2.182,46,0,0,1,0,0,small
289,0,0,1,0,0,1/8/2012 20:50,0,0,0,no,0,0,0,5.266,145,1,0,0,0,4,small
290,0,0,1,0,1,1/9/2012 3:19,0,0,0,no,0,0,0,2.705,46,0,1,0,0,1,none
291,0,0,1,0,0,1/9/2012 4:14,0,0,0,no,0,0,0,5.105,91,1,0,0,0,1,small
292,0,1,1,0,0,1/9/2012 5:00,0,0,0,no,0,0,0,5.151,95,0,0,0,0,0,small
293,0,0,1,0,0,1/9/2012 5:30,0,0,4,no,0,0,0,4.56,98,1,0,0,0,2,big
294,0,0,1,0,0,1/9/2012 5:40,0,0,0,no,0,0,0,3.928,91,1,0,0,0,0,small
295,0,1,1,0,1,1/9/2012 5:46,0,0,0,no,0,0,0,5.887,89,0,0,0,0,0,small
296,0,0,1,0,0,1/9/2012 7:04,0,0,0,no,0,0,0,5.682,87,1,0,0,0,0,small
297,0,0,1,0,0,1/9/2012 7:50,0,0,0,no,0,0,0,0.965,15,1,0,0,0,1,small
298,0,0,1,0,0,1/9/2012 8:04,0,0,4,no,1,0,0,7.805,194,1,0,0,0,6,small
299,0,0,1,0,1,1/9/2012 8:37,0,0,0,no,0,0,0,2.8,63,1,1,0,0,2,small
300,0,1,1,0,1,1/9/2012 8:44,0,0,0,no,0,0,0,0.406,13,1,0,0,0,0,none
301,0,0,1,0,0,1/9/2012 9:02,0,0,0,no,0,0,4,23.747,396,1,0,0,0,8,big
302,0,0,1,0,1,1/9/2012 9:05,0,0,0,no,0,0,0,5.6,140,1,1,0,0,4,small
303,0,0,1,0,0,1/9/2012 9:32,0,0,0,no,0,0,0,27.217,402,1,0,0,0,14,small
304,0,1,1,0,0,1/9/2012 9:43,0,0,0,no,0,0,0,3.991,47,0,0,0,0,0,small
305,0,0,1,2,1,1/9/2012 10:46,0,0,0,no,0,0,0,2.467,59,1,1,0,0,4,small
306,0,0,1,0,0,1/9/2012 11:11,0,0,0,no,0,0,0,5.255,106,1,0,0,0,4,small
307,0,0,1,0,1,1/9/2012 11:28,0,0,0,no,0,0,0,10.41,225,1,1,0,0,4,small
308,0,1,1,1,1,1/9/2012 11:59,0,0,0,no,0,0,0,23.237,527,1,1,0,0,0,big
309,0,0,1,0,0,1/9/2012 14:52,0,0,0,no,0,0,0,7.117,121,1,0,0,0,1,small
310,0,0,1,0,0,1/9/2012 15:21,0,0,0,no,0,0,0,10.233,169,1,0,0,0,1,small
311,0,0,1,0,0,1/9/2012 15:37,0,0,0,no,0,0,0,6.841,116,1,0,0,0,1,small
312,0,0,1,1,1,1/9/2012 16:47,0,0,0,no,0,0,0,7.015,227,0,1,0,0,0,big
313,0,1,1,0,1,1/9/2012 16:55,0,5,0,no,0,0,0,4.315,99,0,0,0,0,0,small
314,0,0,1,0,0,1/9/2012 17:27,0,0,14,no,0,0,0,12.441,224,1,0,0,0,22,small
315,0,1,1,0,0,1/9/2012 18:29,0,2,0,no,0,0,0,0.459,21,0,0,0,0,0,none
316,0,0,1,0,0,1/10/2012 3:17,0,0,0,no,0,0,0,15.867,253,1,0,0,0,1,small
317,0,0,1,0,0,1/10/2012 5:07,0,0,13,no,0,0,0,16.103,363,1,0,1,0,2,small
318,0,0,1,0,0,1/10/2012 5:43,0,0,0,no,0,0,0,8.481,228,1,0,0,0,0,small
319,0,0,1,0,0,1/10/2012 5:58,0,0,17,no,0,0,0,28.777,547,1,0,1,0,16,small
320,0,1,1,0,0,1/10/2012 6:02,0,0,2,no,0,0,0,2.645,43,0,0,0,0,0,small
321,0,1,1,3,1,1/10/2012 6:12,1,1,0,no,0,0,0,6.91,217,1,0,1,0,11,big
322,0,0,1,0,0,1/10/2012 7:06,0,0,0,no,0,0,0,15.918,254,1,0,0,0,1,small
323,0,1,1,0,0,1/10/2012 7:10,0,0,0,no,0,0,0,3.983,47,0,0,0,0,0,small
324,0,0,1,0,0,1/10/2012 7:17,0,0,0,no,0,0,0,63.804,1190,1,0,0,0,12,big
325,0,0,1,0,0,1/10/2012 8:01,0,0,4,no,1,0,0,7.767,192,1,0,0,0,6,small
326,0,0,1,0,0,1/10/2012 8:08,0,0,0,no,0,0,0,6.855,116,1,0,0,0,1,small
327,0,1,1,0,0,1/10/2012 8:27,0,0,0,no,0,0,0,10.376,240,1,0,0,0,5,big
328,0,1,1,0,0,1/10/2012 8:27,0,0,0,no,0,0,0,0.453,20,0,0,0,0,0,small
329,0,0,1,0,0,1/10/2012 8:29,0,0,0,no,0,0,0,0.45,14,0,0,0,0,0,none
330,0,1,1,0,0,1/10/2012 8:56,0,1,0,no,0,0,0,8.596,159,1,0,0,0,0,small
331,0,1,1,0,0,1/10/2012 8:57,0,1,0,no,0,0,0,10.216,202,1,0,0,0,2,small
332,0,0,1,0,1,1/10/2012 9:31,0,0,0,no,0,0,0,2.612,48,1,1,0,0,0,small
333,0,0,1,0,0,1/10/2012 10:15,0,0,6,no,0,0,0,8.55,150,1,0,1,0,12,small
334,0,0,1,0,1,1/10/2012 10:32,0,0,0,no,0,0,0,0.193,7,1,0,0,0,0,none
335,0,1,1,0,1,1/10/2012 10:42,0,0,0,no,0,0,0,0.43,13,1,0,0,0,0,none
336,0,0,1,1,0,1/10/2012 10:53,0,1,0,no,0,0,0,1.765,44,0,0,0,0,0,big
337,0,0,1,0,0,1/10/2012 10:54,0,0,0,no,0,0,0,2.605,53,1,0,0,0,2,small
338,0,0,1,0,0,1/10/2012 11:03,0,1,0,no,0,0,0,0.004,2,0,0,0,0,0,none
339,0,0,1,0,0,1/10/2012 11:25,0,0,0,no,0,0,0,0.201,8,0,1,0,0,2,none
340,0,0,1,0,1,1/10/2012 11:59,0,0,0,no,0,0,0,0.215,6,0,1,0,0,0,none
341,0,0,1,0,1,1/10/2012 12:21,0,0,0,no,0,0,0,0.068,6,0,1,0,0,0,none
342,0,1,1,0,0,1/10/2012 12:45,0,0,0,yes,1,0,0,10.509,141,0,0,0,0,0,small
343,0,0,1,0,1,1/10/2012 12:49,0,0,0,no,0,0,0,3.931,125,1,1,0,0,2,small
344,0,1,1,0,0,1/10/2012 13:39,0,0,0,no,0,0,0,1.011,38,0,0,0,0,0,none
345,0,0,1,0,0,1/10/2012 15:00,0,0,0,no,0,0,0,2.777,82,1,0,0,0,5,small
346,0,0,1,0,0,1/10/2012 16:09,0,0,12,no,0,0,0,11.64,176,1,0,0,0,18,small
347,0,0,1,0,0,1/10/2012 17:04,0,0,0,no,0,0,1,1.066,29,0,0,0,0,1,small
348,0,0,1,0,0,1/10/2012 17:06,0,0,0,no,0,0,4,0.985,27,0,0,1,0,3,none
349,0,0,1,1,1,1/10/2012 17:57,0,0,0,no,0,0,0,9.277,242,1,1,1,0,22,small
350,0,0,1,0,0,1/10/2012 18:07,0,0,0,no,0,0,0,4.755,135,1,0,0,0,1,small
351,0,0,1,0,1,1/10/2012 18:36,0,0,0,no,0,0,0,0.997,28,1,1,0,0,0,small
352,0,0,1,1,1,1/10/2012 21:14,0,1,0,no,0,0,0,0.184,10,0,0,0,0,0,none
353,0,0,1,0,0,1/10/2012 22:22,0,0,0,no,0,0,0,0.763,5,1,0,0,0,0,none
354,0,0,1,0,1,1/10/2012 23:28,0,0,0,no,0,0,0,10.843,258,1,1,0,0,2,small
355,0,0,1,0,0,1/11/2012 4:37,0,0,9,no,0,0,0,40.329,481,1,0,0,0,10,small
356,0,1,1,0,0,1/11/2012 4:37,0,0,0,no,0,0,0,4.462,85,0,0,0,0,0,small
357,0,0,1,0,0,1/11/2012 5:18,0,0,0,no,0,0,0,6.645,169,1,0,0,0,0,small
358,0,0,1,0,0,1/11/2012 5:18,0,0,0,no,0,0,0,13.008,194,0,0,0,0,0,big
359,0,1,1,35,0,1/11/2012 5:29,0,0,0,yes,0,0,0,6.29,110,0,0,0,0,0,small
360,0,0,1,0,0,1/11/2012 6:10,0,0,0,no,0,0,0,0.119,6,0,0,0,0,0,none
361,0,0,1,0,0,1/11/2012 6:10,0,0,2,no,0,0,0,7.296,108,1,0,0,0,0,small
362,0,0,1,0,1,1/11/2012 7:33,0,0,0,no,0,0,0,47.967,1416,1,0,0,0,38,big
363,0,1,1,0,0,1/11/2012 7:37,0,0,0,no,0,0,0,0.542,17,0,0,0,0,0,small
364,0,0,1,0,0,1/11/2012 8:00,0,0,8,no,1,0,0,9.774,233,1,0,0,0,7,small
365,0,1,1,0,1,1/11/2012 8:40,0,0,0,no,0,0,0,93.4,2165,1,0,0,0,148,big
366,0,1,1,0,0,1/11/2012 8:46,0,0,0,no,0,0,0,28.523,374,0,0,0,0,2,big
367,0,0,1,0,1,1/11/2012 8:48,0,0,0,no,0,0,0,0.686,12,1,1,0,0,0,small
368,0,1,1,0,0,1/11/2012 8:50,0,0,0,no,0,0,0,0.663,11,0,0,0,0,0,none
369,0,1,1,0,0,1/11/2012 9:19,0,0,0,no,0,0,0,7.995,111,0,0,0,0,0,small
370,0,1,1,0,0,1/11/2012 9:38,0,0,0,no,0,0,0,7.491,106,0,0,0,0,0,small
371,0,0,1,0,0,1/11/2012 9:48,0,0,16,no,0,0,0,10.468,175,1,0,1,0,14,small
372,0,0,1,4,0,1/11/2012 10:10,0,2,0,no,0,0,0,0.436,22,0,0,0,0,1,none
373,0,0,1,0,0,1/11/2012 10:56,0,0,0,no,0,0,0,16.045,261,1,0,0,0,36,small
374,0,1,1,0,1,1/11/2012 11:33,0,0,0,no,0,0,0,0.834,21,1,0,0,0,0,none
375,0,0,1,0,0,1/11/2012 11:33,0,0,0,no,0,0,0,15.281,212,0,0,0,0,0,none
376,0,1,1,0,0,1/11/2012 12:04,0,0,3,no,0,0,0,15.987,213,0,0,1,0,8,small
377,0,0,1,0,1,1/11/2012 12:24,0,0,0,no,0,0,0,9.922,154,0,1,0,0,1,big
378,0,0,1,0,1,1/11/2012 12:32,0,0,0,no,0,0,0,4.742,110,1,1,0,0,6,small
379,0,1,1,0,1,1/11/2012 12:32,0,0,0,no,0,0,0,4.924,117,1,0,0,0,6,small
380,0,0,1,0,0,1/11/2012 12:34,1,2,0,no,0,0,0,7.537,213,1,0,0,0,5,small
381,0,1,1,0,1,1/11/2012 12:35,0,0,0,no,0,0,0,23.342,410,1,1,0,0,0,small
382,0,1,1,0,1,1/11/2012 13:12,0,0,0,no,0,0,0,1.203,17,0,0,0,0,0,none
383,0,1,1,15,0,1/11/2012 13:51,0,1,0,no,0,0,0,3.889,59,0,0,0,0,0,big
384,0,0,1,2,1,1/11/2012 13:58,0,0,0,no,0,0,0,5.872,77,0,1,0,0,6,small
385,0,0,1,0,0,1/11/2012 17:32,0,0,1,no,0,0,0,2.061,49,0,0,0,0,1,small
386,0,0,1,0,0,1/11/2012 17:53,0,0,1,no,0,0,0,2.099,49,0,0,0,0,1,small
387,0,0,1,4,0,1/11/2012 18:00,0,2,0,no,0,0,0,0.341,18,0,0,0,0,0,none
388,0,0,1,0,0,1/11/2012 18:00,0,0,1,no,0,0,0,2.429,56,0,0,0,0,1,small
389,0,0,1,0,0,1/11/2012 18:08,0,0,8,no,0,0,0,9.304,310,1,0,0,0,3,small
390,0,0,1,0,0,1/11/2012 18:10,0,0,24,no,0,0,0,11.961,181,1,0,1,0,16,small
391,0,0,1,0,0,1/11/2012 19:20,0,0,0,no,0,0,0,4.22,105,1,0,0,0,1,small
392,0,0,1,0,0,1/11/2012 21:59,0,0,0,no,0,0,0,0.296,13,0,0,0,0,0,small
393,0,0,1,0,0,1/12/2012 3:50,0,0,0,no,0,0,0,0.075,3,0,0,0,0,0,none
394,0,0,1,0,0,1/12/2012 5:09,0,0,0,no,0,0,0,7.812,223,1,0,0,0,0,small
395,0,1,1,0,0,1/12/2012 5:47,1,1,0,no,0,0,0,22.881,309,0,0,0,0,2,small
396,0,1,1,0,0,1/12/2012 6:07,0,0,0,no,0,0,0,9.023,120,0,0,0,0,0,small
397,0,0,1,0,0,1/12/2012 6:14,0,0,1,no,0,0,0,2.651,96,0,1,0,0,2,big
398,0,1,1,0,0,1/12/2012 6:26,0,0,0,no,0,0,0,8.849,142,0,1,0,0,0,big
399,0,0,1,0,0,1/12/2012 6:33,0,0,1,no,0,0,0,1.632,61,0,0,0,0,1,big
400,0,0,1,0,1,1/12/2012 6:36,0,0,0,no,0,0,0,12.473,200,0,1,0,0,2,big
401,0,0,1,2,1,1/12/2012 7:19,0,0,2,no,0,0,0,7.87,253,1,1,0,0,8,big
402,0,0,1,0,1,1/12/2012 7:56,0,0,0,no,0,0,0,1.002,31,1,1,0,0,0,small
403,0,0,1,0,0,1/12/2012 8:00,0,0,14,no,0,0,0,12.448,191,1,0,1,0,20,small
404,0,0,1,0,0,1/12/2012 8:05,0,0,4,no,1,0,0,7.69,186,1,0,0,0,5,small
405,0,0,1,0,1,1/12/2012 8:17,0,0,0,no,0,0,0,9.794,197,1,1,0,0,10,small
406,0,0,1,0,1,1/12/2012 8:25,0,0,0,no,0,0,0,0.628,17,1,0,0,0,0,none
407,0,0,1,0,0,1/12/2012 8:41,0,0,1,no,0,0,0,34.117,516,1,0,0,0,24,small
408,0,0,1,2,1,1/12/2012 8:46,0,0,2,no,0,0,0,8.968,294,1,1,0,0,8,big
409,0,0,1,0,0,1/12/2012 9:07,0,0,1,no,0,0,0,0.26,6,0,0,0,0,0,big
410,0,0,1,0,1,1/12/2012 9:18,0,0,0,no,0,0,0,4.866,101,1,1,0,0,8,small
411,0,0,1,0,0,1/12/2012 9:42,0,0,0,no,0,0,0,24.279,455,1,0,0,0,2,small
412,0,0,1,0,0,1/12/2012 9:54,0,0,1,no,0,0,0,2.084,49,0,0,0,0,1,small
413,0,0,1,0,0,1/12/2012 9:57,0,0,1,no,0,0,0,2.082,49,0,0,0,0,1,small
414,0,0,1,0,0,1/12/2012 10:07,0,0,1,no,0,0,0,2.086,49,0,0,0,0,1,small
415,0,0,1,0,0,1/12/2012 10:13,0,0,1,no,0,0,0,2.126,50,0,0,0,0,1,small
416,0,1,1,0,1,1/12/2012 10:32,0,1,0,no,0,0,0,1.857,37,1,0,0,0,0,none
417,0,0,1,0,1,1/12/2012 11:07,0,0,0,no,0,0,0,3.368,58,1,0,0,0,0,small
418,0,0,1,0,0,1/12/2012 11:52,0,0,0,no,0,0,0,2.137,76,1,0,0,0,0,small
419,0,0,1,0,1,1/12/2012 12:30,0,0,0,no,0,0,0,6.954,142,1,1,0,0,0,small
420,0,0,1,0,0,1/12/2012 12:47,0,0,0,no,0,0,0,6.492,139,1,0,0,0,1,small
421,0,0,1,0,0,1/12/2012 13:28,0,0,0,no,0,0,0,8.652,145,1,0,0,0,3,small
422,0,0,1,2,1,1/12/2012 13:43,0,0,0,no,0,0,0,3.07,65,1,1,0,0,0,small
423,0,0,1,0,1,1/12/2012 13:44,0,0,0,no,0,0,0,0.493,13,1,0,0,0,0,none
424,0,0,1,0,1,1/12/2012 13:46,0,0,0,no,0,0,0,1.234,33,1,1,0,0,0,small
425,0,0,1,5,0,1/12/2012 14:05,0,1,0,no,0,0,0,5.703,112,0,0,0,0,0,small
426,0,1,1,0,1,1/12/2012 14:31,0,0,0,no,0,0,0,2.883,58,1,0,0,0,0,none
427,0,0,1,0,0,1/12/2012 14:40,0,0,0,no,0,0,0,4.917,119,1,0,0,0,0,big
428,0,1,1,0,0,1/12/2012 15:17,0,0,0,no,0,0,0,2.895,45,0,0,1,0,2,small
429,0,0,1,0,0,1/12/2012 16:18,0,0,0,no,0,0,0,8.443,119,1,0,0,0,1,small
430,0,0,1,0,0,1/12/2012 17:07,0,0,16,no,0,0,0,11.647,179,1,0,1,0,12,small
431,0,0,1,0,0,1/12/2012 17:52,0,0,0,no,0,0,0,16.946,346,1,0,0,0,20,big
432,0,0,1,0,0,1/13/2012 2:20,0,0,0,no,0,0,0,9.357,151,1,0,0,0,1,small
433,0,0,1,0,0,1/13/2012 2:20,0,0,0,no,0,0,0,9.356,151,1,0,0,0,1,small
434,0,0,1,0,0,1/13/2012 2:20,0,0,0,no,0,0,0,9.358,151,1,0,0,0,1,small
435,0,0,1,0,0,1/13/2012 2:21,0,0,0,no,0,0,0,9.357,151,1,0,0,0,1,small
436,1,0,1,0,0,1/13/2012 3:01,0,0,0,no,0,0,0,7.429,98,1,0,0,0,0,none
437,0,0,1,0,0,1/13/2012 4:29,0,0,0,no,0,0,0,3.708,100,1,0,0,0,0,small
438,0,0,1,0,0,1/13/2012 4:31,0,0,0,no,0,0,0,26.934,378,1,0,0,0,10,small
439,0,0,1,0,1,1/13/2012 4:39,0,0,0,no,0,0,0,2.286,66,1,1,0,0,1,small
440,0,0,1,0,0,1/13/2012 5:21,0,0,0,no,0,0,0,5.507,122,1,0,0,0,0,small
441,0,0,1,0,0,1/13/2012 5:34,0,0,0,no,0,0,0,55.234,899,1,0,0,0,1,small
442,0,1,1,0,1,1/13/2012 6:45,0,0,0,no,0,0,0,3.028,84,1,0,0,0,4,small
443,0,0,1,0,1,1/13/2012 7:16,0,0,0,no,0,0,0,8.67,203,1,0,0,0,4,small
444,0,0,1,0,1,1/13/2012 7:19,0,0,0,no,0,0,0,5.995,142,1,1,0,0,0,small
445,0,0,1,1,1,1/13/2012 7:25,0,0,0,no,0,0,0,4.829,128,1,1,0,0,8,small
446,0,0,1,0,1,1/13/2012 7:27,0,0,0,no,0,0,0,0.668,18,1,0,0,0,2,none
447,0,0,1,0,1,1/13/2012 7:34,0,0,0,no,0,0,0,14.765,338,1,1,0,0,6,small
448,0,0,1,1,1,1/13/2012 7:43,0,0,0,no,0,0,0,6.486,164,1,1,0,0,10,small
449,0,0,1,1,1,1/13/2012 7:54,0,0,0,no,0,0,0,25.176,714,0,1,0,0,1,small
450,0,0,1,0,0,1/13/2012 8:02,0,0,4,no,1,0,0,9.702,229,1,0,0,0,6,small
451,0,0,1,0,1,1/13/2012 8:24,0,0,0,no,0,0,0,14.333,335,1,1,0,0,0,big
452,0,0,1,1,1,1/13/2012 8:24,0,0,4,no,0,0,0,10.259,259,1,1,0,0,12,small
453,0,1,1,0,0,1/13/2012 8:42,0,0,1,no,0,0,0,70.101,916,0,0,0,0,0,big
454,0,0,1,0,1,1/13/2012 9:21,0,0,0,no,0,0,0,0.335,10,0,0,0,0,2,none
455,0,0,1,1,1,1/13/2012 9:36,0,0,4,no,0,0,0,19.071,466,1,1,0,0,14,small
456,0,0,1,0,1,1/13/2012 9:36,0,0,0,no,0,0,0,0.073,4,0,1,0,0,2,none
457,0,0,1,0,0,1/13/2012 9:50,0,0,1,no,0,0,0,1.152,34,0,0,0,0,0,big
458,0,0,1,1,1,1/13/2012 10:04,0,0,4,no,0,0,0,22.347,555,1,1,0,0,16,small
459,0,0,1,0,0,1/13/2012 10:12,0,0,0,no,0,0,0,0.223,12,0,0,0,0,0,none
460,0,0,1,0,0,1/13/2012 10:13,0,0,0,no,0,0,2,10.366,198,1,0,0,0,1,big
461,0,0,1,0,0,1/13/2012 10:59,0,0,8,no,0,0,0,8.828,148,1,0,1,0,12,small
462,0,0,1,0,0,1/13/2012 11:00,0,0,2,no,0,0,0,17.549,124,1,0,0,0,4,small
463,0,0,1,2,1,1/13/2012 11:16,0,0,0,no,0,0,0,9.896,189,1,1,0,0,0,small
464,0,1,1,0,1,1/13/2012 11:17,0,0,0,no,0,0,0,6.813,184,1,1,0,0,0,small
465,0,0,1,1,1,1/13/2012 11:43,0,0,0,no,0,0,0,1.34,32,1,1,0,0,0,small
466,0,0,1,1,1,1/13/2012 11:51,0,0,0,no,0,0,0,3.156,78,1,1,0,0,0,small
467,0,1,1,1,0,1/13/2012 12:00,0,0,0,no,0,0,0,1.035,24,0,0,1,0,0,small
468,0,1,1,35,0,1/13/2012 12:50,0,0,0,no,0,0,0,4.462,85,0,0,0,0,0,small
469,0,0,1,0,1,1/13/2012 12:52,0,0,0,no,0,0,0,3.951,78,1,1,0,0,0,small
470,0,0,1,0,0,1/13/2012 13:41,0,0,0,no,0,0,0,8.88,147,1,0,0,0,3,small
471,0,0,1,0,0,1/13/2012 14:09,0,0,0,no,0,0,0,1.389,10,1,0,0,0,0,none
472,0,0,1,0,0,1/13/2012 15:18,0,0,32,no,0,0,0,161.051,3522,1,0,0,0,1203,big
473,0,0,1,0,1,1/13/2012 17:18,0,0,0,no,0,0,0,12.517,327,1,1,0,0,5,small
474,0,0,1,0,0,1/13/2012 20:47,0,2,0,no,0,0,0,0.459,21,0,0,0,0,0,none
475,0,0,1,4,0,1/14/2012 1:03,0,2,0,no,0,0,0,0.424,22,0,0,0,0,0,none
476,0,0,1,0,0,1/14/2012 1:37,0,1,0,no,0,0,0,0.033,3,0,0,0,0,0,none
477,0,0,1,0,0,1/14/2012 1:59,0,0,0,no,0,0,0,9.313,156,1,0,0,0,1,small
478,0,0,1,0,0,1/14/2012 2:07,0,0,0,no,0,0,0,6.768,81,1,0,0,0,3,small
479,0,0,1,1,1,1/14/2012 5:50,0,0,0,no,0,0,0,5.322,129,1,1,0,0,0,small
480,0,0,1,0,0,1/14/2012 6:02,0,0,0,no,0,0,0,4.114,87,1,0,1,0,11,small
481,0,1,1,0,0,1/14/2012 6:53,0,0,0,no,0,0,0,7.404,152,1,1,0,0,4,small
482,0,0,1,0,1,1/14/2012 7:32,0,0,0,no,0,0,0,0.818,26,0,1,0,0,1,small
483,0,0,1,0,0,1/14/2012 8:03,0,0,4,no,1,0,0,7.723,189,1,0,0,0,5,small
484,0,0,1,1,1,1/14/2012 8:28,0,0,0,no,0,0,0,4.766,117,1,1,0,0,0,small
485,0,0,1,0,1,1/14/2012 8:54,0,0,0,no,0,0,0,2.954,86,1,1,0,0,0,small
486,0,0,1,0,1,1/14/2012 9:26,0,0,0,no,0,0,0,6.051,156,1,1,0,0,0,small
487,0,0,1,0,0,1/14/2012 12:06,0,0,1,no,0,0,0,0.703,22,0,0,0,0,0,small
488,0,0,1,1,1,1/14/2012 13:21,0,0,2,no,0,0,0,7.178,155,1,1,0,0,2,small
489,0,0,1,1,1,1/14/2012 14:53,0,0,2,no,0,0,0,10.968,241,1,1,0,0,5,small
490,0,0,1,0,1,1/14/2012 15:05,0,0,0,no,0,0,0,9.452,211,1,1,0,0,0,small
491,0,1,1,0,1,1/14/2012 20:01,0,0,0,no,0,0,0,68.562,1632,1,1,0,0,4,small
492,0,0,1,0,0,1/14/2012 22:15,0,0,21,no,0,0,0,16.697,561,1,0,0,0,3,small
493,0,0,1,0,0,1/15/2012 4:54,0,0,0,no,0,0,0,7.409,98,1,0,0,0,1,none
494,0,0,1,0,0,1/15/2012 5:24,0,0,0,no,0,0,0,5.273,93,1,0,0,0,3,small
495,0,0,1,0,0,1/15/2012 6:28,0,0,0,no,0,0,2,17.378,503,1,0,0,0,2,small
496,0,0,1,2,1,1/15/2012 7:46,3,4,0,no,0,0,0,30.084,880,0,1,0,0,1,small
497,0,0,1,0,0,1/15/2012 8:01,0,0,4,no,1,0,0,7.55,186,1,0,0,0,5,small
498,0,0,1,1,0,1/15/2012 8:22,0,1,0,no,0,0,0,1.707,45,0,1,0,0,0,small
499,0,0,1,1,0,1/15/2012 8:50,0,0,0,no,0,0,0,3.447,78,0,1,0,0,0,small
500,0,1,1,1,0,1/15/2012 8:56,0,1,0,no,0,0,0,4.513,106,0,0,0,0,2,small
501,1,0,1,0,0,1/15/2012 10:22,0,0,0,no,0,0,0,0.769,19,1,0,0,0,2,small
502,0,0,1,0,0,1/15/2012 10:58,0,0,0,no,0,0,0,8.78,146,1,0,0,0,7,small
503,0,0,1,0,0,1/15/2012 11:50,0,0,0,no,0,0,0,0.945,12,0,0,0,0,0,none
